municipio_ano,pib
35234042003,"1646380,807"
35235032003,"92321,436"
35236022003,"120166,772"
35237012003,"22449,161"
35238002003,"34852,488"
35239092003,"2146752,399"
35240062003,"717939,593"
35241052003,"325757,59"
35242042003,73361
35243032003,"790992,54"
35244022003,"3759952,133"
35245012003,"94344,847"
35246002003,"100846,123"
35247092003,"2135135,975"
35248082003,"404619,129"
35249072003,"91992,869"
35250032003,"967187,352"
35251022003,"291201,081"
35252012003,"167041,04"
35253002003,"1187374,679"
35254092003,"29815,905"
35255082003,"59465,411"
35256072003,"48353,612"
35257062003,"353449,154"
35258052003,"16075,459"
35258542003,"24046,538"
35259042003,"8680591,815"
35260012003,"104085,832"
35261002003,"94364,26"
35262092003,"211513,95"
35263082003,"20496,331"
35264072003,"263613,298"
35265062003,"44195,968"
35266052003,"36467,851"
35267042003,"652583,796"
35268032003,"727800,591"
35269022003,"3661434,507"
35270092003,"38162,536"
35271082003,"867084,208"
35272072003,"725653,721"
35272562003,"16091,431"
35273062003,"1260005,015"
35274052003,"116584,7"
35275042003,"15325,586"
35276032003,"593855,109"
35277022003,"23750,831"
35278012003,"18755,527"
35279002003,"25352,493"
35280072003,"107715,666"
35281062003,"39946,125"
35282052003,"30246,312"
35283042003,"23214,926"
35284032003,"821775,586"
35285022003,"464783,306"
35286012003,"46375,995"
35287002003,"36042,085"
35288092003,"240269,603"
35288582003,"29879,123"
35289082003,"15145,945"
35290052003,"2108458,689"
35291042003,"14205,213"
35292032003,"152702,511"
35293022003,"1416129,461"
35294012003,"4633683,732"
35295002003,"23771,235"
35296092003,"39697,695"
35296582003,"12997,132"
35297082003,"304373,279"
35298072003,"67556,246"
35299062003,"133197,588"
35300032003,"17852,016"
35301022003,"164902,571"
35302012003,"69801,239"
35303002003,"408450,055"
35304092003,"29147,986"
35305082003,"613793,134"
35306072003,"3932913,371"
35307062003,"2245930,174"
35308052003,"1239786,433"
35309042003,"23724,041"
35310012003,"11696,005"
35311002003,"190653,891"
35312092003,"62228,659"
35313082003,"433498,348"
35314072003,"211897,143"
35315062003,"166240,872"
35316052003,"24236,835"
35317042003,"21475,992"
35318032003,"979649,898"
35319022003,"468182,337"
35320092003,"266124,861"
35320582003,"100344,646"
35321082003,"26149,868"
35321572003,"31120,642"
35322072003,"21395,378"
35323062003,"21540,86"
35324052003,"87072,294"
35325042003,"60670,161"
35326032003,"73221,52"
35327022003,"27131,858"
35328012003,"27371,37"
35328272003,"60979,962"
35328432003,"16766,762"
35328682003,"11322,42"
35329002003,"65067,001"
35330072003,"123071,041"
35331062003,"8365,093"
35332052003,"15583,985"
35332542003,"28167,415"
35333042003,"13043,428"
35334032003,"691964,254"
35335022003,"293752,251"
35336012003,"92752,672"
35337002003,"25386,84"
35338092003,"22881,661"
35339082003,"512698,052"
35340052003,"77379,147"
35341042003,"27582,473"
35342032003,"86171,49"
35343022003,"728801,031"
35344012003,"14144164,241"
35345002003,"20707,956"
35346092003,"317198,649"
35347082003,"1110711,412"
35347572003,"76876,689"
35348072003,"34119,578"
35349062003,"54349,882"
35350022003,"64632,506"
35351012003,"44060,491"
35352002003,"55043,362"
35353092003,"249515,324"
35354082003,"74055,332"
35355072003,"348263,065"
35356062003,"132734,528"
35357052003,"64304,146"
35358042003,"120487,714"
35359032003,"19407,567"
35360002003,"85512,298"
35361092003,"65542,892"
35362082003,"104918,501"
35362572003,"13109,361"
35363072003,"165974,672"
35364062003,"25274,211"
35365052003,"8897190,775"
35365702003,"19021,044"
35366042003,"78237,863"
35367032003,"478717,454"
35368022003,"22698,261"
35369012003,"22328,763"
35370082003,"318235,269"
35371072003,"328865,28"
35371562003,"34685,221"
35372062003,"47708,551"
35373052003,"483085,914"
35374042003,"152496,771"
35375032003,"57896,765"
35376022003,"299192,015"
35377012003,"33003,266"
35378002003,"339032,826"
35379092003,"127645,557"
35380062003,"2041139,967"
35381052003,"103457,773"
35382042003,"62519,519"
35383032003,"21173,041"
35385012003,"46175,96"
35386002003,"125004,956"
35387092003,"5474768,467"
35388082003,"177425,234"
35389072003,"113699,355"
35390042003,"79232,346"
35391032003,"99100,753"
35392022003,"175161,217"
35393012003,"752731,789"
35394002003,"54869,385"
35395092003,"341339,073"
35396082003,"30820,4"
35397072003,"30510,997"
35398062003,"2518363,512"
35399052003,"42264,202"
35400022003,"486477,918"
35401012003,"22677,584"
35402002003,"346444,398"
35402592003,"23876,268"
35403092003,"13259,761"
35404082003,"23463,626"
35405072003,"37103,422"
35406062003,"391127,018"
35407052003,"519963,177"
35407542003,"47000,134"
35408042003,"87875,51"
35408532003,"7349,616"
35409032003,"196556,754"
35410002003,"1307330,663"
35410592003,"35103,524"
35411092003,"27872,382"
35412082003,"83731,427"
35413072003,"306489,73"
35414062003,"2183768,798"
35415052003,"217515,438"
35416042003,"371218,844"
35416532003,"25391,826"
35417032003,"115542,134"
35418022003,"33560,949"
35419012003,"45835,946"
35420082003,"30370,281"
35421072003,"109447,807"
35422062003,"278806,116"
35423052003,"14939,536"
35424042003,"156870,32"
35425032003,"38478,298"
35426022003,"321892,845"
35427012003,"56461,455"
35428002003,"11133,313"
35429092003,"97664,973"
35430062003,"117280,944"
35431052003,"25550,489"
35432042003,"42358,365"
35432382003,"8657,974"
35432532003,"75723,271"
35433032003,"803454,749"
35434022003,"7927445,825"
35435012003,"23300,561"
35436002003,"19004,449"
35437092003,"91858,537"
35438082003,"56440,012"
35439072003,"2549300,937"
35440042003,"358546,105"
35441032003,"159966,986"
35442022003,"57162,756"
35442512003,"550585,442"
35443012003,"66280,179"
35444002003,"31851,338"
35445092003,"17383,476"
35446082003,"33067,871"
35447072003,"13264,13"
35448062003,"28708,959"
35449052003,"106164,298"
35450012003,"172409,461"
35451002003,"23072,99"
35451592003,"54748,895"
35452092003,"1418227,154"
35453082003,"597152,821"
35454072003,"72621,196"
35455062003,"108667,524"
35456052003,"114402,549"
35457042003,"33352,881"
35458032003,"1575184,685"
35460092003,"140116,635"
35461082003,"17220,722"
35462072003,"57607,211"
35462562003,"15903,777"
35463062003,"165313,919"
35464052003,"555111,563"
35465042003,"40346,388"
35466032003,"278650,996"
35467022003,"303084,859"
35468012003,"405883,952"
35469002003,"64192,62"
35470072003,"43634,618"
35471062003,"12969,621"
35472052003,"13843,093"
35473042003,"2188168,585"
35474032003,"44268,769"
35475022003,"277041,476"
35476012003,"257597,772"
35476502003,"10371,384"
35477002003,"122866,315"
35478092003,"10073072,696"
35479082003,"28199,047"
35480052003,"188158,168"
35480542003,"121340,316"
35481042003,"31904,933"
35482032003,"26859,294"
35483022003,"10157,529"
35484012003,"31113,512"
35485002003,"6859421,886"
35486092003,"53430,121"
35487082003,"18915731,661"
35488072003,"7707274,286"
35489062003,"3021965,522"
35490032003,"13920,663"
35491022003,"838241,596"
35492012003,"13768,627"
35492502003,"21387,597"
35493002003,"11761,533"
35494092003,"425098,472"
35495082003,"82271,295"
35496072003,"16088,68"
35497062003,"619795,485"
35498052003,"4196446,133"
35499042003,"15871020,005"
35499532003,"141025,312"
35500012003,"55069,369"
35501002003,"420716,663"
35502092003,"164750,788"
35503082003,"206365287,729"
35504072003,"202019,926"
35505062003,"50835,014"
35506052003,"606501,85"
35507042003,"929378,709"
35508032003,"73888,483"
35509022003,"129800,967"
35510092003,"1488501,869"
35511082003,"38766,27"
35512072003,"17125,086"
35513062003,"29748,37"
35514052003,"66822,211"
35515042003,"169536,621"
35516032003,"188733,026"
35517022003,"1365239,143"
35518012003,"79614,779"
35519002003,"88222,037"
35520072003,"20610,353"
35521062003,"210219,56"
35522052003,"7610528,426"
35523042003,"68960,675"
35524032003,"3163860,292"
35525022003,"3887199,251"
35525512003,"28012,102"
35526012003,"89509,558"
35527002003,"103357,854"
35528092003,"2474397,705"
35529082003,"41460,705"
35530052003,"46530,293"
35531042003,"38061,027"
35532032003,"52653,942"
35533022003,"259975,337"
35534012003,"168689,713"
35535002003,"57377,773"
35536092003,"90256,972"
35536582003,"21846,578"
35537082003,"434926,275"
35538072003,"113972,252"
35538562003,"36538,412"
35539062003,"32192,102"
35539552003,"242620,726"
35540032003,"955953,443"
35541022003,"4877676,346"
35542012003,"26829,45"
35543002003,"119454,848"
35544092003,"78249,011"
35545082003,"539221,57"
35546072003,"15931,242"
35546562003,"6466,139"
35547062003,"61520,163"
35547552003,"11889,498"
35548052003,"201064,54"
35549042003,"32999,91"
35549532003,"48274,2"
35550002003,"547070,374"
35551092003,"84770,91"
35552082003,"12587,546"
35553072003,"19373,466"
35553562003,"101233,598"
35554062003,"416532,689"
35555052003,"26140,407"
35556042003,"74577,255"
35557032003,"21522,535"
35558022003,"54612,933"
35559012003,"13635,258"
35560082003,"98214,967"
35561072003,"73312,363"
35562062003,"1701112,534"
35563052003,"212954,121"
35563542003,"26522,294"
35564042003,"221176,773"
35564532003,"399738,506"
35565032003,"798323,29"
35566022003,"49755,808"
35567012003,"1831351,412"
35568002003,"115265,212"
35569092003,"92616,866"
35569582003,"7756,7"
35570062003,"791317,955"
35571052003,"689756,21"
35571542003,"20931,224"
35572042003,"70440,931"
35573032003,"131992,474"
41001032003,"50304,368"
41002022003,"26473,89"
41003012003,"37383,343"
41004002003,"423178,73"
41004592003,"20417,517"
41005092003,"79911,15"
41006082003,"76269,979"
41007072003,"70803,018"
41008062003,"85051,122"
41009052003,"29545,527"
41010022003,"115713,071"
41010512003,"24483,026"
41011012003,"212787,187"
41011502003,"24085,343"
41012002003,"135044,463"
41013092003,"73480,851"
41014082003,"940465,948"
41015072003,"1218801,73"
41016062003,"540034,539"
41016552003,"29516,57"
41017052003,"127322,344"
41018042003,"3807414,901"
41018532003,"20999,986"
41019032003,"168611,809"
41020002003,"358165,122"
41021092003,"188529,211"
41022082003,"30710,952"
41023072003,"219989,859"
41024062003,"204619,909"
41025052003,"60175,814"
41026042003,"48098,015"
41027032003,"29548,251"
41027522003,"26490,759"
41028022003,"119561,855"
41029012003,"99304,669"
41030082003,"85821,439"
41030242003,"28665,162"
41030402003,"61592,948"
41030572003,"35606,136"
41031072003,"47771,859"
41031562003,"19834,983"
41032062003,"37926,022"
41032222003,"41748,039"
41033052003,"53287,141"
41033542003,"61823,351"
41033702003,"50988,644"
41034042003,"16993,618"
41034532003,"229279,259"
41034792003,"20498,572"
41035032003,"35384,955"
41036022003,"195412,685"
41037012003,"814851,675"
41038002003,"42343,48"
41039092003,"135526,255"
41039582003,"36538,418"
41040062003,"237931,493"
41040552003,"58238,456"
41041052003,"49701,811"
41042042003,"1087648,317"
41042532003,"86568,995"
41043032003,"949998,851"
41044022003,"87932,53"
41044282003,"142412,937"
41044512003,"56818,077"
41045012003,"152869,309"
41046002003,"341099,428"
41046592003,"416812,392"
41047092003,"71481,138"
41048082003,"2457533,114"
41049072003,"559034,918"
41050032003,"79049,409"
41051022003,"61129,044"
41052012003,"71828,766"
41053002003,"176799,211"
41054092003,"162813,358"
41055082003,"496086,158"
41056072003,"79706,006"
41057062003,"132319,412"
41058052003,"1040057,371"
41059042003,"196070,28"
41060012003,"45495,608"
41061002003,"20714,27"
41062092003,"99175,624"
41063082003,"174542,186"
41064072003,"482213,23"
41064562003,"53691,277"
41065062003,"160215,331"
41065552003,"18975,92"
41065712003,"31720,822"
41066052003,"99285,65"
41067042003,"59894,588"
41068032003,"97692,788"
41068522003,"38506,883"
41069022003,"25683365,917"
41070092003,"81699,12"
41071082003,"94945,437"
41071242003,"16534,543"
41071572003,"29046,298"
41072072003,"370888,286"
41072562003,"78755,917"
41073062003,"45996,846"
41074052003,"50695,323"
41075042003,"151449,835"
41075202003,"11770,962"
41075382003,"42639,405"
41075462003,"34872,942"
41075532003,"56280,769"
41076032003,"105550,653"
41076522003,"360644,662"
41077022003,"46579,198"
41077362003,"47580,923"
41077512003,"38806,626"
41078012003,"62865,837"
41078502003,"36670,099"
41079002003,"49199,095"
41080072003,"57147,943"
41081062003,"17276,892"
41082052003,"55262,149"
41083042003,"3757497,148"
41083202003,"48303,336"
41084032003,"583282,667"
41084522003,"33352,804"
41085022003,"102677,67"
41085512003,"14056,536"
41086012003,"238377,876"
41086502003,"44711,277"
41087002003,"36943,633"
41088092003,"252671,544"
41089082003,"43620,358"
41089572003,"49645,549"
41090052003,"32758,126"
41091042003,"17950,149"
41092032003,"24219,474"
41093022003,"116651,783"
41094012003,"1414696,182"
41095002003,"24278,212"
41096092003,"213744,747"
41096582003,"67197,595"
41097082003,"137684,122"
41097572003,"49384,365"
41098072003,"446203,298"
41099062003,"51980,732"
41100032003,"38308,78"
41100522003,"27713,998"
41100782003,"52967,287"
41101022003,"209446,332"
41102012003,"49800,781"
41103002003,"15994,919"
41104092003,"35997,905"
41105082003,"107086,512"
41106072003,"90052,361"
41106562003,"20150,816"
41107062003,"356404,6"
41108052003,"54968,272"
41109042003,"23456,03"
41109532003,"76377,329"
41110012003,"52721,793"
41111002003,"71478,57"
41112092003,"89551,537"
41112582003,"90986,168"
41113082003,"17628,653"
41114072003,"83985,688"
41115062003,"198911,498"
41115552003,"65156,399"
41116052003,"35306,985"
41117042003,"18874,031"
41118032003,"305595,492"
41119022003,"104548,246"
41120092003,"555447,84"
41121082003,"156012,556"
41122072003,"62514,249"
41123062003,"17517,455"
41124052003,"58722,74"
41125042003,"64237,724"
41126032003,"9825,327"
41127022003,"59077,369"
41127512003,"61484,541"
41128012003,"64342,667"
41129002003,"21546,859"
41129592003,"108337,607"
41130072003,"76101,704"
41131062003,"34443,18"
41132052003,"367596,708"
41132542003,"20558,894"
41133042003,"180265,741"
41134032003,"56089,88"
41134292003,"23902,624"
41134522003,"40156,243"
41135022003,"113765,684"
41136012003,"64982,843"
41137002003,"5484038,954"
41137342003,"114262,298"
41137592003,"26504,947"
41138092003,"18920,821"
41139082003,"117713,163"
41140052003,"194258,511"
41141042003,"105453,589"
41142032003,"237105,673"
41143022003,"185216,676"
41143512003,"16609,148"
41144012003,"366167,567"
41145002003,"92821,592"
41146092003,"510029,306"
41147082003,"27402,748"
41148072003,"205567,645"
41149062003,"93455,263"
41150022003,"27498,522"
41151012003,"48752,648"
41152002003,"3591635,743"
41153092003,"60404,891"
41153582003,"93871,31"
41154082003,"94753,835"
41154572003,"25989,709"
41155072003,"22195,846"
41156062003,"155710,073"
41157052003,"197640,881"
41157392003,"23114,603"
41157542003,"112846,583"
41158042003,"384253,176"
41158532003,"51583,774"
41159032003,"17397,822"
41160002003,"11619,219"
41160592003,"120887,656"
41161092003,"77123,025"
41162082003,"73402,005"
41163072003,"28430,832"
41164062003,"27318,577"
41165052003,"11964,838"
41166042003,"22984,842"
41167032003,"142081,758"
41168022003,"62996,748"
41169012003,"158330,083"
41169502003,"32148,698"
41170082003,"52076,136"
41170572003,"56140,106"
41171072003,"88456,824"
41172062003,"24453,497"
41172142003,"24147,863"
41172222003,"79996,698"
41172552003,"74531,502"
41172712003,"29813,583"
41172972003,"14850,995"
41173052003,"151191,355"
41174042003,"41238,251"
41174532003,"52522,135"
41175032003,"132684,469"
41176022003,"382095,974"
41177012003,"303529,765"
41178002003,"56313,462"
41179092003,"436042,492"
41180062003,"61492,13"
41181052003,"90169,73"
41182042003,"2316426,245"
41183032003,"15923,58"
41184022003,"599757,81"
41184512003,"45114,224"
41185012003,"752550,282"
41186002003,"59357,161"
41187092003,"51372,777"
41188082003,"111811,918"
41188572003,"38284,606"
41189072003,"54494,192"
41190042003,"48100,113"
41191032003,"267320,719"
41191522003,"1436001,93"
41192022003,"31716,046"
41192512003,"12842,618"
41193012003,"350847,075"
41194002003,"174499,859"
41195092003,"279036,716"
41196082003,"235073,642"
41196572003,"27625,945"
41197072003,"24510,109"
41198062003,"83810,181"
41199052003,"3546589,42"
41199542003,"105107,8"
41200022003,"228322,624"
41201012003,"39782,707"
41201502003,"28053,282"
41202002003,"14178,484"
41203092003,"24591,502"
41203332003,"28276,375"
41203582003,"57109,47"
41204082003,"25723,95"
41205072003,"94490,084"
41206062003,"251384,526"
41206552003,"69183,501"
41207052003,"40154,669"
41208042003,"316590,29"
41208532003,"47522,835"
41209032003,"483923,667"
41210002003,"61669,518"
41211092003,"60825,135"
41212082003,"61680,59"
41212572003,"26269,834"
41213072003,"41323,133"
41213562003,"46242,487"
41214062003,"124450,43"
41215052003,"82790,563"
41216042003,"81748,033"
41217032003,"130420,109"
41217522003,"52799,92"
41218022003,"131571,666"
41219012003,"59805,364"
41220082003,"101531,707"
41221072003,"21254,194"
41221562003,"67723,061"
41221722003,"20727,409"
41222062003,"585926,934"
41223052003,"283467,393"
41224042003,"552842,947"
41225032003,"91579,751"
41226022003,"77105,865"
41226512003,"23014,329"
41227012003,"50227,674"
41228002003,"25274,613"
41229092003,"31656,293"
41230062003,"82971,896"
41231052003,"22544,061"
41232042003,"29921,868"
41233032003,"51071,19"
41234022003,"63651,02"
41235012003,"246475,021"
41236002003,"13570,043"
41237092003,"47936,59"
41238082003,"74164,25"
41238242003,"28849,049"
41238572003,"53505,98"
41239072003,"113000,59"
41239562003,"18514,778"
41240042003,"32705,367"
41240202003,"88432,009"
41240532003,"141242,891"
41241032003,"222387,337"
41242022003,"14735,749"
41243012003,"29520,339"
41244002003,"103196,645"
41245092003,"42160,433"
41246082003,"64534,529"
41247072003,"52076,579"
41248062003,"98644,944"
41249052003,"28112,219"
41250012003,"85620,845"
41251002003,"74561,769"
41252092003,"64491,574"
41253082003,"105641,47"
41253572003,"26674,219"
41254072003,"37286,303"
41254562003,"23381,771"
41255062003,"6370665,751"
41255552003,"17826,073"
41256052003,"324016,358"
41257042003,"317381,322"
41257532003,"64063,089"
41258032003,"89285,933"
41259022003,"15572,947"
41260092003,"67702,699"
41261082003,"54682,089"
41262072003,"27980,784"
41262562003,"294625,107"
41262722003,"431334,447"
41263062003,"224939,537"
41263552003,"71706,826"
41264052003,"102411,088"
41265042003,"194614,957"
41266032003,"99923,104"
41266522003,"24837,884"
41266782003,"75302,139"
41267022003,"30238,876"
41268012003,"100319,136"
41269002003,"32649,762"
41270072003,"94596,771"
41271062003,"927237,533"
41272052003,"90847,547"
41273042003,"71352,207"
41274032003,"192828,957"
41275022003,"327312,882"
41276012003,"78857,746"
41277002003,"1375022,932"
41278092003,"46157,302"
41278582003,"75722,448"
41278822003,"28026,938"
41279082003,"55083,12"
41279572003,"99497,131"
41279652003,"101538,029"
41280052003,"225273,396"
41281042003,"715995,243"
41282032003,"445179,57"
41283022003,"15533,283"
41284012003,"69292,15"
41285002003,"93714,145"
41285342003,"95392,674"
41285592003,"79303,182"
41286092003,"63114,668"
41286252003,"26094,233"
41286332003,"27351,149"
41286582003,"31422,871"
41287082003,"63239,808"
41288072003,"27088,093"
42000512003,"17391,577"
42001012003,"221220,77"
42002002003,"71004,622"
42003092003,"34525,703"
42004082003,"87277,316"
42005072003,"53272,48"
42005562003,"18647,911"
42006062003,"47560,517"
42007052003,"58268,95"
42007542003,"29609,937"
42008042003,"52698,119"
42009032003,"35340,833"
42010002003,"47665,829"
42011092003,"26015,675"
42012082003,"124703,343"
42012572003,"108192,693"
42012732003,"33549,527"
42013072003,"138145,331"
42014062003,"555754,712"
42015052003,"42607,773"
42016042003,"26482,368"
42016532003,"20079,93"
42017032003,"52115,418"
42018022003,"23716,934"
42019012003,"34206,308"
42019502003,"31833,18"
42020082003,"903169,331"
42020572003,"33602,749"
42020732003,"29452,538"
42020812003,"15575,042"
42020992003,"13895,749"
42021072003,"121750,344"
42021312003,"48694,518"
42021562003,"16525,943"
42022062003,"69705,5"
42023052003,"451275,64"
42024042003,"4316853,742"
42024382003,"28107,875"
42024532003,"92034,576"
42025032003,"37053,195"
42025372003,"26346,237"
42025782003,"25301,217"
42026022003,"87015,896"
42027012003,"31211,857"
42028002003,"236070,671"
42028592003,"48441,524"
42028752003,"29193,831"
42029092003,"1302857,287"
42030062003,"815823,671"
42031052003,"58267,408"
42031542003,"42720,222"
42032042003,"172833,222"
42032532003,"22576,94"
42033032003,"102631,562"
42034022003,"63010,304"
42035012003,"124348,281"
42036002003,"420780,472"
42037092003,"42377,629"
42038082003,"602382,695"
42039072003,"222675,357"
42039562003,"126645,426"
42040042003,"81924,893"
42041032003,"62897,485"
42041522003,"17210,812"
42041782003,"16854,812"
42041942003,"18395,181"
42042022003,"1767645,426"
42042512003,"124206,54"
42043012003,"706690,851"
42043502003,"68093,197"
42044002003,"93511,069"
42044592003,"17284,276"
42045092003,"121197,966"
42045582003,"190953,034"
42046082003,"1687204,3"
42047072003,"198214,292"
42047562003,"13750,66"
42048062003,"310068,962"
42049052003,"78749,338"
42050012003,"66354,453"
42051002003,"20657,023"
42051592003,"16904,241"
42051752003,"12528,253"
42051912003,"27450,107"
42052092003,"39475,007"
42053082003,"192488,816"
42053572003,"11534,721"
42054072003,"4850364,208"
42054312003,"13994,892"
42054562003,"175349,583"
42055062003,"364658,566"
42055552003,"19498,01"
42056052003,"59833,363"
42057042003,"84997,38"
42058032003,"106601,106"
42059022003,"608569,008"
42060092003,"49948,254"
42061082003,"52055,861"
42062072003,"69894,486"
42063062003,"135146,815"
42064052003,"84300,852"
42065042003,"326928,751"
42066032003,"41432,514"
42066522003,"49374,993"
42067022003,"148829,388"
42067512003,"17102,765"
42068012003,"30319,951"
42069002003,"135817,59"
42070072003,"402763,53"
42071062003,"78205,299"
42072052003,"55923,664"
42073042003,"213251,2"
42074032003,"34131,528"
42075022003,"552511,891"
42075772003,"38280,353"
42076012003,"25196,316"
42076502003,"68134,13"
42076842003,"73251,255"
42077002003,"72366,67"
42077592003,"31967,065"
42078092003,"55521,216"
42078582003,"14078,17"
42079082003,"93488,375"
42080052003,"70633,707"
42081042003,"162441,565"
42082032003,"2782542,803"
42083022003,"254005,916"
42084012003,"160278,081"
42084502003,"79175,287"
42085002003,"181695,46"
42086092003,"40798,12"
42087082003,"82635,414"
42088072003,"98050,707"
42089062003,"2552482,113"
42089552003,"16129,056"
42090032003,"489699,148"
42091022003,"7354514,228"
42091512003,"75563,042"
42091772003,"16785,388"
42092012003,"34765,073"
42093002003,"1317188,826"
42094092003,"223025,543"
42094582003,"13802,947"
42095082003,"40309,858"
42096072003,"88410,245"
42097062003,"65365,097"
42098052003,"23162,663"
42098542003,"42029,624"
42099042003,"53549,401"
42100012003,"111262,801"
42100352003,"52551,68"
42100502003,"11151,196"
42101002003,"542178,721"
42102092003,"18058,216"
42103082003,"60577,628"
42104072003,"71300,297"
42105062003,"258339,243"
42105552003,"40134,624"
42106052003,"141224,305"
42107042003,"12435,748"
42108032003,"78490,671"
42108522003,"19257,008"
42109022003,"50711,771"
42110092003,"132009,895"
42110582003,"66633,628"
42111082003,"42373,331"
42112072003,175085
42112562003,"24369,873"
42113062003,"313733,692"
42114052003,"41914,186"
42114542003,"43756,363"
42115042003,"103323,504"
42116032003,"214395,84"
42116522003,"25526,632"
42117022003,"270563,425"
42117512003,"176438,023"
42118012003,"59063,207"
42118502003,"35892,697"
42118762003,"18555,414"
42118922003,"16411,531"
42119002003,"679936,068"
42120072003,"66694,279"
42120562003,"24523,779"
42121062003,"203162,389"
42122052003,"164902,137"
42122392003,"30875,069"
42122542003,"37256,012"
42122702003,"40791,84"
42123042003,"55354,275"
42124032003,"35683,519"
42125022003,"102586,441"
42126012003,"24960,236"
42127002003,"41163,978"
42128092003,"94620,776"
42129082003,"222196,734"
42130052003,"37919,203"
42131042003,"118801,255"
42131532003,"29529,623"
42132032003,"391845,721"
42133022003,"58846,435"
42133512003,"70746,993"
42134012003,"72927,917"
42135002003,"185972,714"
42136092003,"187460,713"
42137082003,"98161,301"
42138072003,"43906,58"
42139062003,"29797,895"
42140032003,"111980,708"
42141022003,"15089,929"
42141512003,"13527,883"
42142012003,"172734,702"
42143002003,"27295,989"
42144092003,"50619,211"
42145082003,"43240,495"
42146072003,"51645,689"
42147062003,"88764,944"
42148052003,"707235,18"
42149042003,"35541,185"
42150002003,"398312,992"
42150592003,"14933,667"
42150752003,"31841,162"
42151092003,"80668,411"
42152082003,"48015,787"
42153072003,"47455,138"
42153562003,"22027,499"
42154062003,"53683,864"
42154552003,"58330,877"
42155052003,"123804,674"
42155542003,"17620,373"
42156042003,"16400,149"
42156532003,"37523,551"
42156792003,"58065,285"
42156872003,"16670,352"
42156952003,"15163,485"
42157032003,"143159,352"
42157522003,"22487,574"
42158022003,"1035688,421"
42159012003,"19407,538"
42160082003,"83791,356"
42160572003,"66497,999"
42161072003,"123283,884"
42162062003,"708612,031"
42162552003,"45823,097"
42163052003,"141062,683"
42163542003,"39939,168"
42164042003,"51205,127"
42165032003,"201074,682"
42166022003,"2043548,509"
42167012003,"123928,981"
42168002003,"42917,834"
42169092003,"202211,368"
42170062003,"186363,211"
42171052003,"24830,86"
42171542003,"10993,282"
42172042003,"375000,18"
42172532003,"22131,103"
42173032003,"85690,652"
42174022003,"97886,708"
42175012003,"212826,957"
42175502003,"35649,662"
42176002003,"104649,916"
42177092003,"198364,45"
42177582003,"32053,734"
42178082003,"166369,627"
42179072003,"111338,156"
42179562003,"10944,782"
42180042003,"256217,05"
42181032003,"36782,683"
42182022003,"483274,224"
42182512003,"52433,869"
42183012003,"166036,283"
42183502003,"49930,76"
42184002003,"43536,957"
42185092003,"78798,817"
42186082003,"59995,008"
42187072003,"914735,563"
42187562003,"32591,143"
42188062003,"136305,622"
42188552003,"41832,508"
42189052003,"67091,94"
42189542003,"16019,535"
42190022003,"195560,176"
42191012003,"58024,365"
42191502003,"21185,243"
42191762003,"126299,617"
42192002003,"52653,429"
42193092003,"576389,575"
42193582003,"31716,292"
42194082003,"24505,195"
42195072003,"497827,284"
42196062003,"51183,606"
42197052003,"213161,919"
42198532003,"19645,691"
43000342003,"64663,676"
43000592003,"53664,928"
43001092003,"139721,036"
43002082003,"91029,905"
43003072003,"39040,607"
43004062003,"701855,632"
43004552003,"41472,983"
43004712003,"57138,093"
43005052003,"47356,968"
43005542003,"27573,133"
43005702003,"18731,325"
43006042003,"587028,286"
43006382003,"34197,406"
43006462003,"28801,489"
43006612003,"21801,058"
43007032003,"49505,249"
43008022003,"135430,395"
43008512003,"48830,7"
43008772003,"30160,834"
43009012003,"177413,283"
43010082003,"265631,712"
43010572003,"41000,038"
43010732003,"12427,463"
43011072003,"70559,148"
43012062003,"100194,772"
43013052003,"170975,076"
43014042003,"59356,514"
43015032003,"88706,499"
43015522003,"34152,499"
43016022003,"690201,185"
43016362003,"41109,527"
43016512003,"31215,679"
43017012003,"51860,083"
43017502003,"41441,998"
43018002003,"60012,028"
43018592003,"13154,756"
43018752003,"76697,445"
43019092003,"104596,58"
43019252003,"15346,091"
43019582003,"33745,952"
43020062003,"80347,405"
43020552003,"10176,826"
43021052003,"1401402,704"
43021542003,"47864,247"
43022042003,"65248,154"
43022202003,"77743,647"
43022382003,"78404,63"
43022532003,"31020,531"
43023032003,"75812,793"
43023522003,"93220,104"
43023782003,"18996,956"
43024022003,"72521,88"
43024512003,"51640,09"
43025012003,"95556,559"
43025842003,"36173,411"
43026002003,"29328,552"
43026592003,"27353,729"
43027092003,"155278,355"
43028082003,"224047,731"
43029072003,"105794,761"
43030042003,"626862,435"
43031032003,"1462084,813"
43032022003,"32515,31"
43033012003,"44903,007"
43034002003,"31836,28"
43035092003,"610494,233"
43035582003,"37562,56"
43036082003,"86409,183"
43036732003,"37376,38"
43037072003,"49120,276"
43038062003,"78701,051"
43039052003,"988314,456"
43040022003,"60538,469"
43041012003,"38849,608"
43042002003,"200665,89"
43043092003,"71783,376"
43043582003,"249492,187"
43044082003,"223792,933"
43045072003,"269990,407"
43046062003,"6641551,445"
43046142003,"12073,715"
43046222003,"33354,224"
43046302003,"252532,251"
43046552003,"76742,125"
43046632003,"120496,513"
43046712003,"57315,186"
43046892003,"52000,964"
43046972003,"28250,23"
43047052003,"664685,239"
43047132003,"28339,037"
